product,version,break,class def,const,continue,declare,do,echo,expression statement (chain rule),for,foreach,function def,global,goto,halt compiler,if,inline HTML,interface def,trait def,label,namespace,return,static,switch,throw,try/catch,unset,use,while def
CodeIgniter,1.6.3,122,75,0,23,0,2,93,4535,67,235,131,10,0,0,1944,96,0,0,0,0,1483,8,26,0,0,33,0,47
CodeIgniter,1.7.0,116,76,0,28,0,2,93,4658,67,240,140,8,0,0,2089,96,0,0,0,0,1596,9,26,0,0,39,0,41
CodeIgniter,1.7.1,116,76,0,27,0,2,93,4721,67,251,141,9,0,0,2125,96,0,0,0,0,1615,10,26,0,0,39,0,41
CodeIgniter,1.7.2,113,77,0,29,0,2,92,4814,67,266,146,9,0,0,2193,96,0,0,0,0,1657,14,25,0,0,46,0,41
CodeIgniter,1.7.3,113,77,0,29,0,2,92,4814,67,266,146,9,0,0,2193,96,0,0,0,0,1657,14,25,0,0,46,0,41
CodeIgniter,2.0.0,132,84,0,25,0,2,42,5047,68,306,142,9,0,0,2306,20,0,0,0,0,1806,16,27,0,0,42,0,41
CodeIgniter,2.0.1,136,85,0,26,0,2,42,5087,68,308,142,9,0,0,2325,20,0,0,0,0,1823,16,28,0,0,43,0,41
CodeIgniter,2.0.2,137,84,0,25,0,3,42,5097,68,305,141,11,0,0,2325,20,0,0,0,0,1829,15,28,0,0,43,0,41
CodeIgniter,2.0.3,142,88,0,25,0,3,42,5179,68,315,141,11,0,0,2379,20,0,0,0,0,1894,17,28,0,0,46,0,41
CodeIgniter,2.1.2,150,97,0,25,0,3,42,5528,72,334,143,11,0,0,2548,20,0,0,0,0,2069,15,30,0,1,47,0,43
DoctrineORM,1.2.0,248,1526,0,108,0,2,45,23472,36,742,2,1,0,0,2759,2,10,0,0,0,2366,3,96,427,414,152,0,31
DoctrineORM,1.2.1,248,1534,0,108,0,2,45,23556,36,742,2,1,0,0,2761,2,10,0,0,0,2368,3,96,428,414,152,0,31
DoctrineORM,1.2.2,251,1555,0,110,0,2,45,23903,40,757,2,1,0,0,2829,2,10,0,0,0,2402,4,95,430,414,155,0,33
DoctrineORM,1.2.3,222,318,0,99,0,2,5,7593,16,668,1,0,0,0,2647,0,10,0,0,0,2201,1,81,409,86,127,0,24
DoctrineORM,1.2.4,222,318,0,99,0,2,5,7593,16,668,1,0,0,0,2647,0,10,0,0,0,2201,1,81,409,86,127,0,24
DoctrineORM,2.0.0,101,343,0,45,0,1,3,6415,12,637,0,0,0,0,2324,0,17,0,0,330,2264,2,47,340,13,45,226,42
DoctrineORM,2.0.1,101,343,0,46,0,1,3,6450,12,639,0,0,0,0,2338,0,17,0,0,330,2272,2,47,342,15,45,227,42
DoctrineORM,2.0.2,103,343,0,46,0,2,3,6479,13,641,0,0,0,0,2354,0,17,0,0,330,2282,2,47,343,15,45,227,43
DoctrineORM,2.0.3,103,343,0,46,0,2,3,6451,13,641,0,0,0,0,2344,0,17,0,0,330,2290,2,47,344,15,45,227,43
DoctrineORM,2.0.4,103,343,0,47,0,2,3,6469,14,643,0,0,0,0,2355,0,17,0,0,330,2292,2,47,344,15,45,227,43
DoctrineORM,2.0.5,103,347,0,48,0,2,3,6510,13,641,0,0,0,0,2370,0,19,0,0,336,2334,2,48,349,15,46,232,43
DoctrineORM,2.0.6,103,347,0,49,0,2,3,6535,13,647,0,0,0,0,2375,0,20,0,0,337,2328,2,48,352,18,46,236,43
DoctrineORM,2.0.7,103,347,0,50,0,2,3,6552,13,650,0,0,0,0,2386,0,20,0,0,337,2332,2,48,352,18,46,236,43
DoctrineORM,2.1.0,108,384,0,58,0,2,3,7261,15,716,0,0,0,0,2709,0,25,0,0,377,2669,2,52,401,19,47,290,47
DoctrineORM,2.1.1,108,384,0,59,0,2,3,7281,15,717,0,0,0,0,2720,0,25,0,0,377,2672,2,52,400,19,48,292,47
DoctrineORM,2.1.2,108,384,0,59,0,2,3,7296,16,715,0,0,0,0,2731,0,25,0,0,377,2686,2,52,401,19,48,292,48
DoctrineORM,2.1.3,118,385,0,67,0,2,3,7323,16,718,0,0,0,0,2735,0,25,0,0,378,2702,2,55,408,19,48,293,48
DoctrineORM,2.1.4,118,385,0,67,0,2,3,7322,16,718,0,0,0,0,2735,0,25,0,0,378,2702,2,55,408,19,48,293,48
DoctrineORM,2.1.5,118,385,0,67,0,2,3,7331,16,719,0,0,0,0,2741,0,25,0,0,378,2702,2,55,408,19,48,293,48
DoctrineORM,2.1.6,118,385,0,67,0,2,3,7354,16,721,0,0,0,0,2747,0,25,0,0,378,2703,2,55,408,19,48,293,48
DoctrineORM,2.1.7,118,385,0,67,0,2,3,7371,16,721,0,0,0,0,2761,0,25,0,0,378,2704,2,55,408,19,49,293,48
DoctrineORM,2.2.0,193,463,0,132,0,4,3,8345,18,793,0,0,0,0,2987,0,35,0,0,498,3304,2,95,497,24,58,399,52
DoctrineORM,2.2.1,193,463,0,134,0,4,3,8362,18,793,0,0,0,0,3000,0,35,0,0,498,3305,2,95,499,24,59,399,52
DoctrineORM,2.2.2,195,464,0,134,0,4,3,8416,18,796,0,0,0,0,3022,0,35,0,0,499,3317,2,95,501,24,61,399,53
Drupal,4.0.0,43,6,0,0,0,0,7,988,13,32,154,66,0,0,225,4,0,0,0,0,158,2,9,0,0,4,0,20
Drupal,4.1.0,43,6,0,0,0,0,8,1084,16,31,193,77,0,0,258,6,0,0,0,0,189,2,9,0,0,4,0,21
Drupal,4.2.0,42,7,0,0,0,0,7,1323,16,48,216,74,0,0,319,1,0,0,0,0,219,5,9,0,0,10,0,26
Drupal,4.3.0,40,7,0,0,0,2,7,1194,16,52,215,76,0,0,348,1,0,0,0,0,244,10,8,0,0,7,0,22
Drupal,4.3.1,40,7,0,0,0,2,7,1194,16,52,215,76,0,0,348,1,0,0,0,0,244,10,8,0,0,7,0,22
Drupal,4.3.2,40,7,0,0,0,2,7,1197,16,52,215,76,0,0,351,1,0,0,0,0,244,10,8,0,0,7,0,22
Drupal,4.4.0,48,6,0,0,0,3,7,1435,16,61,264,77,0,0,417,0,0,0,0,0,350,15,13,0,0,10,0,25
Drupal,4.4.1,48,6,0,0,0,3,7,1440,16,61,265,77,0,0,419,0,0,0,0,0,353,15,13,0,0,10,0,26
Drupal,4.4.2,47,6,0,0,0,3,7,1439,16,61,265,77,0,0,418,0,0,0,0,0,353,15,13,0,0,10,0,26
Drupal,4.4.3,47,6,0,0,0,3,7,1449,16,61,267,77,0,0,426,0,0,0,0,0,356,16,13,0,0,10,0,26
Drupal,4.5.0,61,6,0,1,0,4,7,2496,20,111,372,82,0,0,688,0,0,0,0,0,507,19,20,0,0,21,0,61
Drupal,4.5.1,61,6,0,1,0,4,7,2502,20,111,373,82,0,0,689,0,0,0,0,0,507,19,20,0,0,20,0,61
Drupal,4.5.2,61,6,0,1,0,4,7,2514,20,111,376,82,0,0,701,0,0,0,0,0,511,20,20,0,0,20,0,61
Drupal,4.5.3,61,6,0,1,0,4,7,2514,20,111,376,82,0,0,701,0,0,0,0,0,511,20,20,0,0,20,0,61
Drupal,4.5.4,61,6,0,1,0,4,7,2506,20,111,375,81,0,0,697,0,0,0,0,0,508,20,20,0,0,20,0,60
Drupal,4.5.5,61,1,0,1,0,4,2,2318,9,117,395,53,0,0,643,0,0,0,0,0,501,23,20,0,0,20,0,54
Drupal,4.5.6,61,1,0,1,0,4,2,2313,9,116,395,53,0,0,639,0,0,0,0,0,499,23,20,0,0,20,0,54
Drupal,4.5.7,61,1,0,1,0,4,2,2311,9,116,395,53,0,0,639,0,0,0,0,0,499,23,20,0,0,20,0,54
Drupal,4.5.8,61,1,0,1,0,4,2,2311,9,116,395,53,0,0,639,0,0,0,0,0,499,23,20,0,0,20,0,54
Drupal,4.6.0,64,6,0,1,0,4,7,2725,22,117,402,77,0,0,752,0,0,0,0,0,546,23,21,0,0,22,0,64
Drupal,4.6.1,64,6,0,1,0,4,7,2743,22,117,405,77,0,0,757,0,0,0,0,0,551,23,21,0,0,22,0,66
Drupal,4.6.2,64,6,0,1,0,4,7,2738,22,117,404,76,0,0,754,0,0,0,0,0,548,23,21,0,0,22,0,65
Drupal,4.6.3,65,1,0,1,0,4,2,2550,11,123,423,48,0,0,702,0,0,0,0,0,543,26,21,0,0,22,0,59
Drupal,4.6.4,65,1,0,1,0,4,2,2545,11,122,422,48,0,0,703,0,0,0,0,0,539,26,20,0,0,22,0,59
Drupal,4.6.5,65,1,0,1,0,4,2,2544,11,122,422,52,0,0,703,0,0,0,0,0,539,26,20,0,0,22,0,59
Drupal,4.6.6,65,1,0,1,0,4,2,2546,11,122,422,52,0,0,704,0,0,0,0,0,539,26,20,0,0,22,0,59
Drupal,4.6.7,65,1,0,1,0,4,2,2549,11,122,422,52,0,0,704,0,0,0,0,0,539,26,20,0,0,23,0,59
Drupal,4.6.8,65,1,0,1,0,4,2,2550,11,122,422,52,0,0,704,0,0,0,0,0,539,26,20,0,0,23,0,59
Drupal,4.6.9,65,1,0,1,0,4,2,2550,11,122,422,52,0,0,704,0,0,0,0,0,539,26,20,0,0,23,0,59
Drupal,4.6.10,65,1,0,1,0,4,2,2558,11,122,427,53,0,0,706,0,0,0,0,0,543,26,20,0,0,23,0,59
Drupal,4.6.11,65,1,0,1,0,4,2,2561,11,122,428,53,0,0,707,0,0,0,0,0,544,26,20,0,0,23,0,59
Drupal,4.7.0,137,0,0,2,0,3,1,3086,15,131,509,71,0,0,990,212,0,0,0,0,657,46,49,0,0,42,0,63
Drupal,4.7.1,141,0,0,2,0,3,1,3113,15,131,513,71,0,0,997,212,0,0,0,0,660,46,51,0,0,42,0,63
Drupal,4.7.2,141,0,0,2,0,3,1,3114,15,131,513,71,0,0,997,212,0,0,0,0,660,46,51,0,0,42,0,63
Drupal,4.7.3,133,0,0,2,0,3,1,3117,15,130,514,71,0,0,1001,212,0,0,0,0,662,47,50,0,0,42,0,63
Drupal,4.7.4,136,0,0,2,0,3,1,3147,15,130,520,72,0,0,1012,212,0,0,0,0,668,48,51,0,0,42,0,63
Drupal,4.7.5,137,0,0,2,0,3,1,3163,15,132,528,72,0,0,1017,212,0,0,0,0,672,48,53,0,0,42,0,63
Drupal,4.7.6,137,0,0,2,0,3,1,3165,15,132,528,72,0,0,1020,212,0,0,0,0,673,48,53,0,0,42,0,63
Drupal,4.7.7,137,0,0,2,0,3,1,3165,15,132,528,72,0,0,1020,212,0,0,0,0,673,48,53,0,0,42,0,63
Drupal,4.7.8,137,0,0,2,0,3,1,3166,15,132,528,72,0,0,1020,212,0,0,0,0,673,48,53,0,0,42,0,63
Drupal,4.7.9,137,0,0,2,0,3,1,3166,15,132,528,72,0,0,1020,212,0,0,0,0,673,48,53,0,0,42,0,63
Drupal,4.7.10,137,0,0,2,0,3,1,3166,15,132,528,72,0,0,1020,212,0,0,0,0,673,48,53,0,0,42,0,63
Drupal,4.7.11,137,0,0,2,0,3,1,3167,15,132,529,72,0,0,1021,212,0,0,0,0,675,48,53,0,0,42,0,63
Drupal,5.0,116,0,0,4,0,3,1,3515,13,164,549,90,0,0,1194,295,0,0,0,0,694,56,36,0,0,50,0,46
Drupal,5.1,116,0,0,4,0,3,1,3518,13,164,549,90,0,0,1195,295,0,0,0,0,694,56,36,0,0,50,0,46
Drupal,5.2,116,0,0,4,0,3,1,3541,13,164,550,91,0,0,1202,295,0,0,0,0,695,57,36,0,0,48,0,46
Drupal,5.3,116,0,0,4,0,3,1,3546,13,164,550,91,0,0,1202,295,0,0,0,0,695,57,36,0,0,48,0,46
Drupal,5.4,116,0,0,4,0,3,1,3547,13,164,550,91,0,0,1201,295,0,0,0,0,694,57,36,0,0,48,0,46
Drupal,5.5,116,0,0,4,0,3,1,3547,13,164,550,91,0,0,1201,295,0,0,0,0,694,57,36,0,0,48,0,46
Drupal,5.6,116,0,0,4,0,3,1,3557,13,164,551,91,0,0,1204,295,0,0,0,0,696,57,36,0,0,48,0,46
Drupal,5.7,116,0,0,4,0,3,1,3557,13,164,551,91,0,0,1204,295,0,0,0,0,696,57,36,0,0,48,0,46
Drupal,5.8,116,0,0,4,0,3,1,3561,13,164,551,91,0,0,1205,295,0,0,0,0,696,57,36,0,0,48,0,46
Drupal,5.9,116,0,0,4,0,3,1,3561,13,164,551,91,0,0,1206,295,0,0,0,0,696,57,36,0,0,48,0,46
Drupal,5.10,116,0,0,4,0,3,1,3562,13,165,552,91,0,0,1208,295,0,0,0,0,698,57,36,0,0,48,0,46
Drupal,5.11,116,0,0,4,0,3,1,3575,13,165,553,91,0,0,1210,295,0,0,0,0,698,57,36,0,0,48,0,46
Drupal,5.12,116,0,0,4,0,3,1,3577,13,165,553,91,0,0,1211,295,0,0,0,0,698,57,36,0,0,48,0,46
Drupal,5.13,116,0,0,4,0,3,1,3579,13,165,554,91,0,0,1212,295,0,0,0,0,700,57,36,0,0,48,0,46
Drupal,5.14,116,0,0,4,0,3,1,3577,13,165,554,91,0,0,1212,295,0,0,0,0,700,57,36,0,0,48,0,46
Drupal,5.15,116,0,0,4,0,3,1,3578,13,165,554,91,0,0,1213,295,0,0,0,0,700,57,36,0,0,48,0,46
Drupal,5.16,116,0,0,4,0,3,1,3577,13,165,554,91,0,0,1213,295,0,0,0,0,700,57,36,0,0,48,0,46
Drupal,5.17,116,0,0,4,0,3,1,3581,13,165,555,91,0,0,1214,295,0,0,0,0,701,57,36,0,0,48,0,46
Drupal,5.18,116,0,0,4,0,3,1,3581,13,165,555,91,0,0,1214,295,0,0,0,0,701,57,36,0,0,48,0,46
Drupal,5.19,116,0,0,4,0,3,1,3582,13,165,555,91,0,0,1214,295,0,0,0,0,701,57,36,0,0,48,0,46
Drupal,5.20,116,0,0,4,0,3,1,3589,13,165,555,91,0,0,1218,295,0,0,0,0,703,57,36,0,0,48,0,46
Drupal,5.21,116,0,0,4,0,3,1,3589,13,165,555,91,0,0,1218,295,0,0,0,0,703,57,36,0,0,48,0,46
Drupal,5.22,116,0,0,4,0,3,1,3599,13,167,556,91,0,0,1223,295,0,0,0,0,703,57,36,0,0,48,0,46
Drupal,5.23,116,0,0,4,0,3,1,3599,13,167,556,91,0,0,1223,295,0,0,0,0,703,57,36,0,0,48,0,46
Drupal,6.0,196,1,0,29,0,7,3,8798,28,459,1192,124,0,0,2491,694,0,0,0,0,1225,90,57,0,0,98,0,138
Drupal,6.1,195,1,0,30,0,7,3,8797,28,459,1192,124,0,0,2489,694,0,0,0,0,1225,90,57,0,0,96,0,138
Drupal,6.2,195,1,0,30,0,7,3,8803,28,459,1193,124,0,0,2495,694,0,0,0,0,1226,90,57,0,0,96,0,138
Drupal,6.3,195,1,0,30,0,7,3,8820,28,458,1195,125,0,0,2503,694,0,0,0,0,1228,90,57,0,0,97,0,138
Drupal,6.4,195,1,0,30,0,7,3,8829,28,460,1197,127,0,0,2506,694,0,0,0,0,1232,90,57,0,0,96,0,138
Drupal,6.5,195,1,0,30,0,7,3,8840,28,460,1198,127,0,0,2511,694,0,0,0,0,1233,90,57,0,0,96,0,139
Drupal,6.6,195,1,0,30,0,7,3,8843,28,460,1198,127,0,0,2512,694,0,0,0,0,1234,90,57,0,0,96,0,139
Drupal,6.7,195,1,0,30,0,7,3,8862,28,462,1201,127,0,0,2522,694,0,0,0,0,1234,90,57,0,0,96,0,139
Drupal,6.8,195,1,0,30,0,7,3,8860,28,462,1201,127,0,0,2522,694,0,0,0,0,1234,90,57,0,0,96,0,139
Drupal,6.9,195,1,0,30,0,7,3,8857,28,462,1201,127,0,0,2521,694,0,0,0,0,1234,89,57,0,0,95,0,139
Drupal,6.10,195,1,0,30,0,7,3,8861,28,462,1201,129,0,0,2522,694,0,0,0,0,1235,88,57,0,0,94,0,139
Drupal,6.11,196,1,0,30,0,7,3,8873,28,462,1203,129,0,0,2523,694,0,0,0,0,1237,89,57,0,0,95,0,139
Drupal,6.12,196,1,0,30,0,7,3,8871,28,462,1203,129,0,0,2520,694,0,0,0,0,1237,89,57,0,0,94,0,139
Drupal,6.13,197,1,0,30,0,7,3,8883,28,464,1204,129,0,0,2523,694,0,0,0,0,1239,90,57,0,0,94,0,139
Drupal,6.14,197,1,0,30,0,7,3,8909,28,465,1205,130,0,0,2532,694,0,0,0,0,1238,90,57,0,0,94,0,138
Drupal,6.15,197,1,0,31,0,7,3,8930,28,466,1205,130,0,0,2539,694,0,0,0,0,1238,90,57,0,0,94,0,138
Drupal,6.16,197,1,0,31,0,8,2,8976,28,468,1211,134,0,0,2562,694,0,0,0,0,1244,92,57,0,0,96,0,139
Drupal,6.17,197,1,0,31,0,8,2,8984,28,469,1211,134,0,0,2565,694,0,0,0,0,1245,94,57,0,0,99,0,139
Drupal,6.18,197,1,0,31,0,8,2,8984,28,469,1211,134,0,0,2565,694,0,0,0,0,1245,94,57,0,0,99,0,139
Drupal,6.19,197,1,0,31,0,8,2,8993,28,469,1212,134,0,0,2568,694,0,0,0,0,1250,95,58,0,0,99,0,139
Drupal,6.20,197,1,0,31,0,8,2,9003,28,471,1212,134,0,0,2573,694,0,0,0,0,1251,95,58,0,0,100,0,139
Drupal,6.21,197,1,0,31,0,8,2,9003,28,471,1212,134,0,0,2573,694,0,0,0,0,1251,95,58,0,0,100,0,139
Drupal,6.22,197,1,0,31,0,8,2,9006,28,471,1212,134,0,0,2573,694,0,0,0,0,1251,95,58,0,0,100,0,139
Drupal,6.23,197,1,0,31,0,8,2,9006,28,471,1212,134,0,0,2574,694,0,0,0,0,1252,95,58,0,0,100,0,139
Drupal,6.24,200,1,0,31,0,8,2,9029,28,472,1218,134,0,0,2576,694,0,0,0,0,1256,95,58,0,0,101,0,139
Drupal,6.25,200,1,0,31,0,8,2,9029,28,472,1218,134,0,0,2576,694,0,0,0,0,1256,95,58,0,0,101,0,139
Drupal,6.26,200,1,0,31,0,8,2,9030,28,472,1218,134,0,0,2576,694,0,0,0,0,1256,95,58,0,0,101,0,139
Drupal,7.0,387,90,0,66,0,13,3,17446,64,1289,2242,151,0,0,4942,793,16,0,0,0,2813,76,105,163,53,270,0,84
Drupal,7.1,387,90,0,66,0,13,3,17446,64,1289,2242,151,0,0,4942,793,16,0,0,0,2813,76,105,163,53,270,0,84
Drupal,7.2,388,90,0,67,0,13,3,17501,64,1286,2254,151,0,0,4949,793,16,0,0,0,2821,79,112,163,53,269,0,84
Drupal,7.3,388,90,0,67,0,13,3,17501,64,1286,2254,151,0,0,4949,793,16,0,0,0,2821,79,112,163,53,269,0,84
Drupal,7.4,389,90,0,68,0,14,3,17527,64,1286,2253,151,0,0,4957,793,16,0,0,0,2820,79,112,170,56,268,0,85
Drupal,7.5,389,90,0,68,0,14,3,17527,64,1286,2253,151,0,0,4957,793,16,0,0,0,2820,79,112,170,56,268,0,85
Drupal,7.6,388,90,0,68,0,14,3,17533,64,1284,2252,151,0,0,4965,793,16,0,0,0,2820,79,112,170,56,269,0,85
Drupal,7.7,388,90,0,68,0,14,3,17533,64,1284,2252,151,0,0,4965,793,16,0,0,0,2820,79,112,170,56,269,0,85
Drupal,7.8,388,94,0,66,0,14,3,17603,64,1292,2259,151,0,0,4993,798,16,0,0,0,2839,81,112,172,57,272,0,83
Drupal,7.9,388,94,0,66,0,15,3,17717,64,1294,2269,151,0,0,5031,798,16,0,0,0,2848,81,112,172,58,273,0,83
Drupal,7.10,388,95,0,66,0,15,3,17791,64,1297,2271,151,0,0,5057,848,16,0,0,0,2855,81,112,171,58,273,0,83
Drupal,7.11,388,94,0,66,0,15,3,17719,64,1294,2269,151,0,0,5034,798,16,0,0,0,2849,81,112,172,58,273,0,83
Drupal,7.12,388,95,0,64,0,15,3,17861,64,1299,2277,151,0,0,5088,849,16,0,0,0,2868,82,113,171,59,272,0,83
Drupal,7.13,389,95,0,64,0,15,3,17865,64,1299,2277,151,0,0,5088,849,16,0,0,0,2865,82,113,171,59,272,0,83
Drupal,7.14,389,95,0,64,0,15,3,17938,64,1306,2281,152,0,0,5111,850,16,0,0,0,2872,81,113,171,60,273,0,83
Gallery,1.5.9,269,82,0,141,0,7,2336,11942,130,404,519,463,0,0,3874,1530,0,0,0,0,1558,25,60,0,0,58,0,89
Gallery,1.5.10,269,82,0,141,0,7,2334,11962,130,406,518,464,0,0,3883,1533,0,0,0,0,1560,25,60,0,0,59,0,89
Gallery,2.2.6,1447,598,0,178,0,9,107,28098,309,1000,223,534,0,0,11893,97,0,0,0,0,7618,117,298,0,3,255,0,267
Gallery,2.3,1490,629,0,194,0,13,117,29715,316,1079,240,588,0,0,12769,119,0,0,0,0,8230,117,309,0,4,259,0,276
Gallery,2.3.1,1490,629,0,194,0,13,117,29728,316,1079,240,588,0,0,12772,119,0,0,0,0,8231,117,309,0,4,259,0,277
Gallery,2.3.2,1490,630,0,194,0,13,117,29771,319,1079,240,588,0,0,12781,119,0,0,0,0,8234,117,309,0,4,259,0,278
Gallery,3.0,831,324,0,42,0,10,79,10405,43,463,45,7,0,0,2979,246,4,0,0,0,1771,22,138,242,91,71,0,37
Gallery,3.0.1,831,331,0,45,0,10,79,10615,45,476,45,9,0,0,3067,248,4,0,0,0,1820,22,139,242,96,72,0,40
Gallery,3.0.2,831,331,0,45,0,11,79,10719,46,483,45,9,0,0,3095,250,4,0,0,0,1826,22,139,242,97,74,0,40
Gallery,3.0.3,831,335,0,45,0,11,79,10857,51,484,45,9,0,0,3119,250,4,0,0,0,1849,22,139,242,97,74,0,42
Gallery,3.0.4,835,337,0,46,0,11,79,10895,51,485,45,9,0,0,3143,250,4,0,0,0,1857,22,140,244,98,74,0,43
Joomla,1.5.26,1401,735,0,171,0,18,5435,38349,550,1000,456,456,0,0,11102,6400,0,0,0,0,6298,135,345,0,0,279,0,222
Joomla,2.5.4,894,984,0,188,1,17,7719,42338,274,1383,111,4,0,0,11730,11149,2,0,0,0,6426,121,223,322,77,336,0,142
Kohana,3.2,68,340,0,22,0,12,195,5190,23,279,33,4,0,0,1559,409,15,0,0,0,1593,22,17,136,49,48,0,24
MediaWiki,1.3.11,153,257,0,60,0,13,103,14435,80,361,397,1629,0,0,3533,78,0,0,0,0,3334,20,33,0,0,38,0,161
MediaWiki,1.3.12,153,257,0,60,0,13,103,14433,80,361,397,1629,0,0,3532,78,0,0,0,0,3334,20,33,0,0,38,0,161
MediaWiki,1.3.13,153,257,0,60,0,13,103,14436,80,361,397,1629,0,0,3532,78,0,0,0,0,3334,20,33,0,0,38,0,161
MediaWiki,1.3.15,153,257,0,60,0,13,103,14439,80,361,397,1629,0,0,3533,78,0,0,0,0,3334,20,33,0,0,38,0,161
MediaWiki,1.3.18,153,257,0,60,0,13,103,14444,78,363,397,1629,0,0,3534,78,0,0,0,0,3334,20,33,0,0,38,0,161
MediaWiki,1.4.4,157,248,0,100,0,13,157,16177,96,435,397,1536,0,0,4027,348,0,0,0,0,3189,41,37,0,0,32,0,169
MediaWiki,1.4.5,157,251,0,100,0,13,157,16171,97,437,394,1546,0,0,4029,348,0,0,0,0,3212,41,38,0,0,36,0,171
MediaWiki,1.4.7,164,252,0,101,0,13,166,16254,98,440,395,1561,0,0,4059,348,0,0,0,0,3245,41,44,0,0,36,0,170
MediaWiki,1.4.9,164,252,0,101,0,13,166,16262,98,440,395,1561,0,0,4059,348,0,0,0,0,3247,41,44,0,0,36,0,170
MediaWiki,1.4.12,164,252,0,101,0,13,166,16266,96,442,395,1561,0,0,4060,348,0,0,0,0,3247,41,44,0,0,36,0,170
MediaWiki,1.4.13,164,252,0,101,0,13,166,16267,96,442,395,1561,0,0,4060,348,0,0,0,0,3248,41,44,0,0,36,0,170
MediaWiki,1.4.14,164,252,0,101,0,13,166,16268,96,442,395,1561,0,0,4060,348,0,0,0,0,3248,41,44,0,0,36,0,170
MediaWiki,1.4.15,164,252,0,101,0,13,166,16268,96,442,395,1561,0,0,4060,348,0,0,0,0,3248,41,44,0,0,36,0,170
MediaWiki,1.5.2,306,298,0,121,0,15,351,19019,105,477,427,1473,0,0,4706,436,0,0,0,0,3537,43,97,0,0,49,0,204
MediaWiki,1.5.5,305,303,0,119,0,14,358,18957,103,479,427,1474,0,0,4692,436,0,0,0,0,3542,43,97,0,0,49,0,202
MediaWiki,1.5.6,304,303,0,118,0,14,369,18958,103,480,429,1474,0,0,4696,437,0,0,0,0,3546,43,97,0,0,49,0,202
MediaWiki,1.5.8,305,303,0,118,0,14,413,19065,104,481,436,1481,0,0,4723,436,0,0,0,0,3553,43,97,0,0,49,0,208
MediaWiki,1.6.3,364,388,0,145,0,18,468,22696,127,570,508,1602,0,0,5780,487,0,0,0,0,4471,46,119,0,0,53,0,250
MediaWiki,1.6.8,375,389,0,145,0,18,482,22715,125,561,510,1612,0,0,5779,489,0,0,0,0,4480,45,121,0,0,53,0,248
MediaWiki,1.6.10,375,389,0,145,0,18,482,22726,125,561,510,1613,0,0,5783,489,0,0,0,0,4481,45,121,0,0,53,0,248
MediaWiki,1.6.11,373,389,0,145,0,18,482,22732,125,561,510,1613,0,0,5786,489,0,0,0,0,4482,45,120,0,0,53,0,248
MediaWiki,1.6.12,373,389,0,145,0,18,341,22876,125,561,511,1613,0,0,5788,490,0,0,0,0,4482,47,120,0,0,53,0,248
MediaWiki,1.7.1,418,420,0,184,0,19,584,24157,135,601,543,1591,0,0,6252,495,0,0,0,0,5025,47,137,91,6,59,0,273
MediaWiki,1.7.3,418,420,0,184,0,19,584,24165,135,601,543,1591,0,0,6252,495,0,0,0,0,5026,47,137,91,6,59,0,273
MediaWiki,1.8.2,489,419,0,178,0,21,625,26452,144,680,553,1300,0,0,6795,504,1,0,0,0,4694,59,135,99,10,166,0,284
MediaWiki,1.8.4,489,419,0,178,0,21,624,26464,144,680,553,1300,0,0,6800,504,1,0,0,0,4694,59,135,99,10,166,0,284
MediaWiki,1.8.5,489,419,0,178,0,21,624,26465,144,680,553,1300,0,0,6800,504,1,0,0,0,4694,59,135,99,10,166,0,284
MediaWiki,1.9.0,526,460,0,187,0,21,656,27811,145,720,552,1337,0,0,7247,522,1,0,0,0,5009,59,142,110,12,170,0,293
MediaWiki,1.9.1,526,460,0,187,0,21,656,27810,145,720,552,1339,0,0,7248,522,1,0,0,0,5009,59,142,111,12,170,0,293
MediaWiki,1.9.2,526,460,0,187,0,21,656,27814,145,720,552,1339,0,0,7252,522,1,0,0,0,5009,59,142,111,12,170,0,293
MediaWiki,1.9.3,526,460,0,187,0,21,655,27816,145,720,552,1340,0,0,7252,522,1,0,0,0,5009,59,142,111,12,170,0,293
MediaWiki,1.9.4,526,460,0,187,0,21,655,27819,145,720,552,1340,0,0,7253,522,1,0,0,0,5009,59,142,111,12,170,0,293
MediaWiki,1.9.5,526,460,0,187,0,21,655,27822,145,720,552,1340,0,0,7255,522,1,0,0,0,5010,59,142,111,12,170,0,293
MediaWiki,1.9.6,526,460,0,187,0,21,655,27822,145,720,552,1340,0,0,7255,522,1,0,0,0,5010,59,142,111,12,170,0,293
MediaWiki,1.10.0,593,493,0,201,0,22,725,29204,147,766,594,1403,0,0,7667,531,2,0,0,0,5380,65,154,116,13,169,0,312
MediaWiki,1.10.1,593,493,0,201,0,22,725,29248,147,769,595,1405,0,0,7680,531,2,0,0,0,5383,65,154,116,13,169,0,312
MediaWiki,1.10.2,593,493,0,201,0,22,725,29249,147,769,595,1405,0,0,7680,531,2,0,0,0,5383,65,154,116,13,169,0,312
MediaWiki,1.10.3,593,493,0,201,0,22,725,29252,147,769,595,1405,0,0,7682,531,2,0,0,0,5384,65,154,116,13,169,0,312
MediaWiki,1.10.4,593,493,0,201,0,22,725,29252,147,769,595,1405,0,0,7682,531,2,0,0,0,5384,65,154,116,13,169,0,312
MediaWiki,1.11.0,631,531,0,211,0,23,761,31113,153,856,614,1489,0,0,8320,535,2,0,0,0,5866,68,162,142,11,177,0,331
